Supplementary Data 1. Growth inhibition data against A. baumannii for model training,,,,
SMILES,Name,Rep 1,Rep 2,Mean
O=C([O-])/C=C/C(=O)[O-].[Fe+2],FERROUS FUMARATE,1.009,0.91594,0.96247
COc1cc(/C=C/C(=O)O)ccc1O,FERULIC ACID,1.0923,0.84902,0.97066
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,FESOTERODINE FUMARATE,1.1188,1.0166,1.0677
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,FEXOFENADINE HYDROCHLORIDE,1.0477,1.0681,1.0579
CC(C)(C)NC(=O)[C@H]1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@@]21C,FINASTERIDE,1.0222,1.0013,1.01175
Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,FIPEXIDE HYDROCHLORIDE,0.80613,0.948,0.877065
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,FIPRONIL,0.88443,1.076,0.980215
CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,FIROCOXIB,1,0.99317,0.996585
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,FISETIN,0.91486,0.95448,0.93467
COC(=O)C[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,FISSINOLIDE,0.93493,1.0157,0.975315
O=c1cc(-c2ccccc2)oc2ccccc12,FLAVONE,0.83754,0.89652,0.86703
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,FLEROXACIN,0.1418,0.15796,0.14988
CCC(=O)c1c(O)cc(O)cc1O,FLOPROPIONE,1.2059,1.0714,1.13865
CS(=O)(=O)c1ccc([C@H](O)[C@H](CF)NC(=O)C(Cl)Cl)cc1,FLORFENICOL,0.74335,0.80858,0.775965
O=c1[nH]c(=O)n(C2C[C@@H](O)[C@@H](CO)O2)cc1F,FLOXURIDINE,1.026,1.2926,1.1593
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,FLUBENDAZOLE,1.1155,1.2218,1.16865
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,FLUCONAZOLE,1.083,1.2723,1.17765
Nc1nc(=O)[nH]cc1F,FLUCYTOSINE,0.9806,0.99368,0.98714
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,FLUDARABINE PHOSPHATE,1.1468,0.91068,1.02874
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FLUDROCORTISONE ACETATE,0.985,1.002,0.9935
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,FLUFENAMIC ACID,0.82809,1.103,0.965545
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,FlUMAZENIL,0.9759,0.89702,0.93646
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,FLUMEQUINE,0.14313,0.1487,0.145915
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,FLUMETHASONE,0.98863,1.0224,1.005515
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,FLUMETHAZONE PIVALATE,1.0237,1.0882,1.05595
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,FLUNARIZINE HYDROCHLORIDE,1.1744,1.081,1.1277
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@]2(C(=O)CO)O1,FLUNISOLIDE,0.95869,1.0184,0.988545
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,FLUNIXIN MEGLUMINE,0.86097,0.8842,0.872585
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,FLUOCINOLONE ACETONIDE,1.1728,1.1237,1.14825
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,FLUOCINONIDE,1.348,1.2997,1.32385
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,FLUORESCEIN,1.0152,1.0135,1.01435
CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FLUOROMETHOLONE,0.86334,0.88794,0.87564
O=c1[nH]cc(F)c(=O)[nH]1,FLUOROURACIL,0.73081,1.0336,0.882205
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,FLUOXETINE HYDROCHLORIDE,1.1951,1.0231,1.1091
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,FLUPHENAZINE HYDROCHLORIDE,0.55631,0.42192,0.489115
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C\C(=O)O,FLUPIRTINE MALEATE,1.2461,0.99918,1.12264
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,FLURBIPROFEN,1.0213,0.85207,0.936685
FC(F)(F)COCC(F)(F)F,FLUROTHYL,1.0138,0.92813,0.970965
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,FLUTAMIDE,1.0764,0.80991,0.943155
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)CC2C3CC(F)C4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,FLUTICASONE PROPIONATE,1.186,1.141,1.1635
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],FLUVASTATIN SODIUM,1.0385,1.0571,1.0478
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,FLUVOXAMINE MALEATE,0.95443,1.2242,1.089315
Cc1cn[nH]c1,FOMEPIZOLE,1.0925,0.83138,0.96194
Cc1cn[nH]c1.Cl,FOMEPIZOLE HYDROCHLORIDE,1.0404,1.1109,1.07565
CC1=C2CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]2(C)CCC1=O,FORMESTANE,1.0323,0.94733,0.989815
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,FORMONONETIN,1.1334,1.1131,1.12325
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],FOSCARNET SODIUM,1.0915,0.95695,1.024225
CC1OC1P(=O)([O-])[O-].[Ca+2],FOSFOMYCIN CALCIUM,1.2022,0.96772,1.08496
CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],FOSINOPRIL SODIUM,0.99519,1.2514,1.123295
C[C@H]1C(=O)CCC2[C@]3(C)CC[C@@]4(C)C5CC(C)(C)CC[C@]5(C)CC[C@]4(C)C3CC[C@@]21C,FRIEDELIN,0.90889,0.89955,0.90422
CN[C@@H]1CCC2Nc3ccc(C(N)=O)cc3C2C1.O=C(O)CCC(=O)O,FROVATRIPTAN SUCCINATE,0.96396,0.99384,0.9789
Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,FTAXILIDE,1.0325,1.0448,1.03865
CC[C@H](CCC(C)[C@H]1CCC2C3CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C)C(C)C,FUCOSTANOL,1.0003,0.97431,0.987305
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)/C=C/C(=O)O)c(O)c(C(=O)O)c(C)c1O2,FUMARPROTOCETRARIC ACID,1.0716,1.0562,1.0639
O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,FURALTADONE,0.89458,1.0437,0.96914
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,FURAZOLIDONE,0.34863,0.29441,0.32152
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,FUROSEMIDE,1.0493,0.99543,1.022365
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)C3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,FUSIDIC ACID,0.46975,0.60056,0.535155
NCC1(CC(=O)O)CCCCC1,GABAPENTIN,1.0927,0.83195,0.962325
Cl.Oc1noc2c1CCNC2,GABOXADOL HYDROCHLORIDE,0.87155,0.87648,0.874015
CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd],GADODIAMIDE,0.89398,1.0488,0.97139
CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3],GADOTERIDOL,1.1065,1.1195,1.113
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,GALANGIN,1.1425,0.92413,1.033315
COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,GALANGIN 3-O-METHYL ETHER,1.0379,0.893,0.96545
COc1cc(OC)c2c(=O)c(OC)c(-c3ccccc3)oc2c1,GALANGIN TRIMETHYL ETHER,0.86061,0.97594,0.918275
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,GALANTAMINE,1.0594,1.0056,1.0325
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],GALLAMINE TRIETHIODIDE,0.97815,1.0031,0.990625
O=C(O)c1cc(O)c(O)c(O)c1,GALLIC ACID,1.2595,1.5214,1.39045
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4=O)C3=O,GAMBOGIC ACID,1.0972,0.69208,0.89464
Cl.NCCCC(=O)O,gamma-AMINOBUTYRIC ACID HYDROCHLORIDE,0.9602,0.94493,0.952565
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1.O,GANCICLOVIR HYDRATE,1.4111,1.4156,1.41335
COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,GANGALEOIDIN,1.1531,1.2264,1.18975
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CCCC1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C(=O)O)C3=O,GARCINOLIC ACID,1.4172,0.81722,1.11721
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1,GARDENIN B,0.98892,1.0169,1.00291
C=CCSSCC=C,GARLICIN,1.1896,0.92676,1.05818
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,GATIFLOXACIN,0.14023,0.15573,0.14798
CC(=O)O[C@@H]1CC2C(C)(C)[C@H](O)CC[C@]2(C)C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C4OC43[C@@]21C,GEDUNOL,0.83619,1.0038,0.919995
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,GEFITINIB,1.0954,0.98558,1.04049
Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE HYDROCHLORIDE,0.83922,0.85121,0.845215
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,GEMFIBROZIL,0.99355,1.0039,0.998725
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,GEMIFLOXACIN MESYLATE,0.11265,0.15208,0.132365
CN[C@@H]1[C@@H](O)C(OC2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](C(C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@H]2O)OC[C@]1(C)O,GENETICIN,0.11574,0.12704,0.12139
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,GENISTEIN,1.0937,1.0555,1.0746
CNC(C)[C@@H]1CC[C@@H](N)[C@@H](OC2[C@@H](N)C[C@@H](N)[C@H](OC3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.O=S(=O)(O)O,GENTAMICIN SULFATE,0.56736,0.64313,0.605245
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],GENTIAN VIOLET,4.0939,4.4561,4.275
O=C(O)c1cc(O)ccc1O,GENTISIC ACID,1.1363,1.0358,1.08605
C#C[C@]1(O)C=CC2[C@@H]3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21CC,GESTODENE,1.3353,1.0785,1.2069
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,GIBBERELLIC ACID,1.196,1.1081,1.15205
C[C@@H]1C(=O)O[C@H]2CC34[C@H]5CC(C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)OC4(C(=O)O5)[C@]21O,GINKGOLIDE A,0.86023,0.98701,0.92362
CC(=O)OC1CC[C@@]2(C)C(CCC3C2CC[C@]2(C)C(C4=CC(=O)OC4)C(OC(C)=O)CC32O)C1,GITOXIGENIN DIACETATE,0.91112,0.94302,0.92707
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,GLAFENINE,0.94815,0.91486,0.931505
CC[C@@H]1/C=C2/C(=O)OC(=O)C2CC2=C(C(=O)OC2=O)[C@@H](O)[C@@H]1CC,GLAUCONIC ACID,0.92058,0.95955,0.940065
CC[C@@H]1/C=C2/C(=O)OC(=O)C2CC2=C(C(=O)OC2=O)[C@@H](OC(C)=O)[C@@H]1CC,GLAUCONIC ACID ACETATE,1.1918,1.2162,1.204
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,GLICLAZIDE,0.98941,0.94909,0.96925
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,GLIMEPIRIDE,1.1669,1.059,1.11295
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,GLIPIZIDE,0.97131,1.1243,1.047805
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,GLIQUIDONE,1.1004,1.1279,1.11415
O=C1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,GLUCONOLACTONE,1.0495,1.2735,1.1615
Cl.N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,GLUCOSAMINE HYDROCHLORIDE,0.88646,0.99543,0.940945
N[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,GLUCOSAMINIC ACID,0.93846,0.96503,0.951745
Cl.NC(=O)CC[C@H](N)C(=O)O,GLUTAMINE (L) HYDROCHLORIDE,1.2506,0.90759,1.079095
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,GLUTATHIONE,1.0828,1.24,1.1614
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,GLYBURIDE,0.84385,1.01,0.926925
OCC(O)CO,GLYCERIN,1.0339,1.0787,1.0563
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O,GLYCOCHOLIC ACID,1.1063,1.312,1.20915
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],GLYCOPYRROLATE,0.88723,0.78233,0.83478
NCC(=O)NCC(=O)O,GLYCYLGLYCINE,0.9129,1.1844,1.04865
CC1(C)C2CC[C@@]3(C)C4CC[C@@]5(C)CC[C@](C)(C(=O)[O-])C[C@H]5C4=CC(=O)C3[C@@]2(C)CC[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O.[NH4+].[NH4+].[NH4+],"GLYCYRRHIZIC ACID, AMMONIUM SALT",1.0771,0.95293,1.015015
CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2C3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,GLYCYRRHIZIN,0.98081,1.0486,1.014705
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,GOSSYPETIN,0.92845,0.96707,0.94776
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(O)cc(O)c12,GOSSYPIN,1.045,0.92496,0.98498
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,GOSSYPOL,1.1096,1.0657,1.08765
CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,GOSSYPOL-ACETIC ACID COMPLEX,0.75494,0.81303,0.783985
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,GRAMICIDIN (gramicidin A shown),1.0469,1.2381,1.1425
CN(C)Cc1c[nH]c2ccccc12,GRAMINE,0.96616,1.1346,1.05038
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2.Cl,GRANISETRON HYDROCHLORIDE,0.99259,1.0843,1.038445
CC(=O)O[C@@H]1C2CC[C@@H]3C1(C[C@@H](O)[C@@]1(O)[C@@H](C[C@H](O)C1(C)C)[C@]3(C)O)C[C@@]2(C)O,GRAYANOTOXIN I,1.115,1.1458,1.1304
COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,GRISEOFULVIC ACID,0.96978,0.9185,0.94414
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,GRISEOFULVIN,1.009,1.1344,1.0717
COc1ccccc1O,GUAIACOL,0.95227,0.92522,0.938745
Cc1ccc(C(C)C)cc2c(C)ccc1-2,GUAIAZULENE,1.295,1.4089,1.35195
COc1ccccc1OCC(O)CO,GUAIFENESIN,1.1684,1.0083,1.08835
CC(=O)O.N=C(N)N/N=C\c1c(Cl)cccc1Cl,GUANABENZ ACETATE,0.80161,1.0035,0.902555
N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,GUANETHIDINE MONOSULFATE,1.0736,1.066,1.0698
Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,GUANFACINE HYDROCHLORIDE,0.86192,0.77522,0.81857
Cl.Cl.N=C(N)N,GUANIDINE HYDROCHLORIDE,0.93552,0.92661,0.931065
C/C=N/N(C)C=O,GYROMITRIN,1.0331,0.91174,0.97242
Cc1cc(O)c(C=O)c(O)c1C(=O)O,HAEMATOMMIC ACID,0.9341,1.1716,1.05285
CCOC(=O)c1c(C)cc(O)c(C=O)c1O,"HAEMATOMMIC ACID, ETHYL ESTER",0.67077,0.99269,0.83173
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(C)O)C(C)=C4C(C)O)c(C)c3CCC(=O)O,HAEMATOPORPHYRIN,0.95726,1.1185,1.03788
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,HAEMATOXYLIN,1.3476,1.2731,1.31035
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,HALAZONE,0.88099,1.097,0.988995
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CCl)O1,HALCINONIDE,1.2155,1.159,1.18725
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,HALOPERIDOL,0.76603,0.68305,0.72454
FC(F)(F)C(Cl)Br,HALOTHANE,0.94156,0.9705,0.95603
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,HARMALINE,0.76668,0.8423,0.80449
CC1=NCCC2c3ccc(O)cc3NC12,HARMALOL,1.2116,1.1756,1.1936
CC1=NCCc2c1[nH]c1cc(O)ccc21.Cl.O.O,HARMALOL HYDROCHLORIDE DIHYDRATE,1.0842,1.1763,1.13025
COc1ccc2c(c1)[nH]c1c(C)nccc12,HARMINE,0.75338,0.80075,0.777065
Cc1nccc2c1[nH]c1cc(O)ccc12,HARMOL,0.90299,0.75704,0.830015
CC1C2C(CC3C4CC[C@H]5C[C@@H](O)CC[C@]5(C)C4CC(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2,HECOGENIN,1.2604,0.88311,1.071755
CC(=O)OC1CCC2(C)C3CC(=O)C4(C)C(CC5OC6(CCC(C)CO6)[C@@H](C)C54)C3CC[C@H]2C1,HECOGENIN ACETATE,1.0425,0.91751,0.980005
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)C5CC[C@]43C)C2C1,HEDERAGENIN,0.73222,0.68663,0.709425
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,HELENINE,0.998,1.1875,1.09275
O=Cc1ccccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,HELICIN,1.0486,0.99966,1.02413
O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,HEMATEIN,1.0755,1.0444,1.05995
N[C@H]1[C@@H](O[C@@H]2[C@@H](C(=O)[O-])O[C@@H](CO[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](OS(=O)(=O)[O-])[C@H]2O)O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@@H]1O,HEPARIN SODIUM,0.84188,1.1369,0.98939
CC(N)CCCC(C)(C)O.Cl,HEPTAMINOL HYDROCHLORIDE,0.87162,0.90011,0.885865
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,HESPERETIN,0.90375,0.89465,0.8992
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,HESPERIDIN,1.0997,1.0996,1.09965
CC1(C)S[C@@H]2C(N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],HETACILLIN POTASSIUM,0.14814,0.15875,0.153445
COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,HETEROPEUCENIN METHYL ETHER,0.84951,0.86502,0.857265
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,HEXACHLOROPHENE,0.21999,0.29918,0.259585
C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],HEXAMETHONIUM BROMIDE,0.83872,0.98391,0.911315
COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,HEXAMETHYLQUERCETAGETIN,1.1005,1.0921,1.0963
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,HEXESTROL,0.78585,0.89167,0.83876
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,HEXETIDINE,0.1436,0.16486,0.15423
CC(O)CC(C)(C)O,HEXYLENE GLYCOL,1.0402,1.1096,1.0749
CCCCCCc1ccc(O)cc1O,HEXYLRESORCINOL,0.50499,0.4946,0.499795
O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,HIERACIN,0.85119,0.79221,0.8217
Cl.Cl.NCCc1c[nH]cn1,HISTAMINE DIHYDROCHLORIDE,0.94018,0.98259,0.961385
Br.CN1C2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,HOMATROPINE HYDROBROMIDE,0.98123,1.0152,0.998215
C[N+]1(C)C2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],HOMATROPINE METHYLBROMIDE,0.95728,0.9441,0.95069
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],HOMIDIUM BROMIDE,0.98102,0.8921,0.93656
COc1ccc2c(c1)O[C@H]1c3ccc(OC)cc3OC[C@@H]21,HOMOPTEROCARPIN,1.0717,1.057,1.06435
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,HOMOSALATE,1.0465,1.4006,1.22355
C/C1=C/CC(C)(C)/C=C/C/C(C)=C/CC1,HUMULENE (alpha),1.0686,1.0145,1.04155
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,HUPERZINE A,0.87395,1.0859,0.979925
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,HYCANTHONE,0.90625,0.98604,0.946145
Cl.NNc1nncc2ccccc12,HYDRALAZINE HYDROCHLORIDE,1.0914,1.0587,1.07505
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,"HYDRASTINE (1R, 9S)",1.1857,1.0127,1.0992
CN1CCc2cc3c(cc2C1O)OCO3.Cl,HYDRASTININE HYDROCHLORIDE,1.1265,1.0053,1.0659
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,HYDROCHLOROTHIAZIDE,1.27,1.0281,1.14905
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO,HYDROCORTISONE,0.99704,0.98912,0.99308
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C,HYDROCORTISONE ACETATE,1.1181,0.8528,0.98545
